"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school","height_clean","position","jersey","url","season","team_state","conference","division","height_ft","height_in","total_inches","primary_position","secondary_position","position_clean","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean","previous_school_clean"
30154,"Young Harris","5052","Morgan Chester","Freshman","Dawsonville","Georgia","Dawson County High School",,"5'11""","F","5","https://www.yhcathletics.com/sports/womens-basketball/roster/morgan-chester/5052","2024-25","GA","Peach Belt","II",5,11,71,"FORWARD",,"FORWARD","Freshman",0,"Dawson County High School","DAWSONVILLE, GA","GA","USA",
30160,"Houghton","4820","Crysta LaCrosse","Junior","Liberty Township","Ohio","Mt. Notre Dame",,"5'7""","Guard","10","https://athletics.houghton.edu/sports/womens-basketball/roster/crysta-lacrosse/4820","2024-25","NY","Empire 8","III",5,7,67,"GUARD",,"GUARD","Junior",0,"Mt. Notre Dame","LIBERTY TOWNSHIP, OH","OH","USA",
30160,"Houghton","4825","Anna Dening","Freshman","Lowville","New York","Lowville",,"5'6""","Guard","11","https://athletics.houghton.edu/sports/womens-basketball/roster/anna-dening/4825","2024-25","NY","Empire 8","III",5,6,66,"GUARD",,"GUARD","Freshman",0,"Lowville","LOWVILLE, NY","NY","USA",
30160,"Houghton","4824","Karina Crouse","Freshman","Salamanca","New York","Salamanca",,"5'10""","Guard","13","https://athletics.houghton.edu/sports/womens-basketball/roster/karina-crouse/4824","2024-25","NY","Empire 8","III",5,10,70,"GUARD",,"GUARD","Freshman",0,"Salamanca","SALAMANCA, NY","NY","USA",
30160,"Houghton","4819","Abby Guiher","Senior","Dubois","Pennsylvania","Dubois Area",,"5'4""","Guard","2","https://athletics.houghton.edu/sports/womens-basketball/roster/abby-guiher/4819","2024-25","NY","Empire 8","III",5,4,64,"GUARD",,"GUARD","Senior",0,"Dubois Area","DUBOIS, PA","PA","USA",
30160,"Houghton","4814","Kayla Camacho","Senior","Spartanburg","South Carolina","Spartanburg Christian",,"5'10""","Guard","20","https://athletics.houghton.edu/sports/womens-basketball/roster/kayla-camacho/4814","2024-25","NY","Empire 8","III",5,10,70,"GUARD",,"GUARD","Senior",0,"Spartanburg Christian","SPARTANBURG, SC","SC","USA",
30160,"Houghton","4816","Emma Cole","Junior","Houghton","New York","Fillmore Central School",,"6'2""","Forward","21","https://athletics.houghton.edu/sports/womens-basketball/roster/emma-cole/4816","2024-25","NY","Empire 8","III",6,2,74,"FORWARD",,"FORWARD","Junior",0,"Fillmore Central School","HOUGHTON, NY","NY","USA",
30160,"Houghton","4823","Tymber Wynn","Senior","Gahanna","Ohio","New Albany",,"5'4""","Guard","23","https://athletics.houghton.edu/sports/womens-basketball/roster/tymber-wynn/4823","2024-25","NY","Empire 8","III",5,4,64,"GUARD",,"GUARD","Senior",0,"New Albany","GAHANNA, OH","OH","USA",
30160,"Houghton","4817","Tabitha DeVries","Sophomore","White House Station","New Jersey","Hunterdon",,"6'2""","Forward","24","https://athletics.houghton.edu/sports/womens-basketball/roster/tabitha-devries/4817","2024-25","NY","Empire 8","III",6,2,74,"FORWARD",,"FORWARD","Sophomore",0,"Hunterdon","WHITE HOUSE STATION, NJ","NJ","USA",
30160,"Houghton","4827","Samantha Barrett","Graduate Student","Orland Park","Illinois","Marian Catholic",,"5'0""","Guard","3","https://athletics.houghton.edu/sports/womens-basketball/roster/samantha-barrett/4827","2024-25","NY","Empire 8","III",5,0,60,"GUARD",,"GUARD","Graduate Student",0,"Marian Catholic","ORLAND PARK, IL","IL","USA",
30160,"Houghton","4826","Lilly Bentley","Freshman","Westons Mills","New York","Portville",,"6'0""","Forward","32","https://athletics.houghton.edu/sports/womens-basketball/roster/lilly-bentley/4826","2024-25","NY","Empire 8","III",6,0,72,"FORWARD",,"FORWARD","Freshman",0,"Portville","WESTONS MILLS, NY","NY","USA",
30160,"Houghton","4815","Tricia Carmer","Sophomore","Rockledge","Florida","Viera",,"6'1""","Forward","33","https://athletics.houghton.edu/sports/womens-basketball/roster/tricia-carmer/4815","2024-25","NY","Empire 8","III",6,1,73,"FORWARD",,"FORWARD","Sophomore",0,"Viera","ROCKLEDGE, FL","FL","USA",
30160,"Houghton","4821","Natalie Rivera","Senior","Bronx","New York","Cardinal Spellman High School",,"5'4""","Guard","4","https://athletics.houghton.edu/sports/womens-basketball/roster/natalie-rivera/4821","2024-25","NY","Empire 8","III",5,4,64,"GUARD",,"GUARD","Senior",0,"Cardinal Spellman High School","BRONX, NY","NY","USA",
30160,"Houghton","4818","Hannah Farley","Sophomore","Clarence Center","New York","Clarence",,"5'11""","Guard","5","https://athletics.houghton.edu/sports/womens-basketball/roster/hannah-farley/4818","2024-25","NY","Empire 8","III",5,11,71,"GUARD",,"GUARD","Sophomore",0,"Clarence","CLARENCE CENTER, NY","NY","USA",
30163,"Sarah Lawrence","4830","Lauryn Dunn","Senior","Neskowin","Oregon","Nestucca High School",,"5-7","Guard","1","https://gogryphons.com/sports/womens-basketball/roster/lauryn-dunn/4830","2024-25","NY","Skyline","III",5,7,67,"GUARD",,"GUARD","Senior",0,"Nestucca High School","NESKOWIN, OR","OR","USA",
30163,"Sarah Lawrence","4829","Perry Yun","Junior","San Francisco","California","The Urban School of San Francisco",,"5-8","Guard","10","https://gogryphons.com/sports/womens-basketball/roster/perry-yun/4829","2024-25","NY","Skyline","III",5,8,68,"GUARD",,"GUARD","Junior",0,"The Urban School of San Francisco","SAN FRANCISCO, CA","CA","USA",
30163,"Sarah Lawrence","4828","Ariana Spanopoulos","Junior","Jamaica","New York","Archbishop Molloy High School",,"5-3","Guard","11","https://gogryphons.com/sports/womens-basketball/roster/ariana-spanopoulos/4828","2024-25","NY","Skyline","III",5,3,63,"GUARD",,"GUARD","Junior",0,"Archbishop Molloy High School","JAMAICA, NY","NY","USA",
30163,"Sarah Lawrence","4822","Colleen Coughlin","Junior","Johnson City","Tennessee","Science Hill High School",,"5-6","Guard","12","https://gogryphons.com/sports/womens-basketball/roster/colleen-coughlin/4822","2024-25","NY","Skyline","III",5,6,66,"GUARD",,"GUARD","Junior",0,"Science Hill High School","JOHNSON CITY, TN","TN","USA",
30163,"Sarah Lawrence","4834","Audrey Mattison","First-year","Duvall","Washington","Cedarcrest",,"5-7","Guard","13","https://gogryphons.com/sports/womens-basketball/roster/audrey-mattison/4834","2024-25","NY","Skyline","III",5,7,67,"GUARD",,"GUARD","Freshman",0,"Cedarcrest","DUVALL, WA","WA","USA",
30163,"Sarah Lawrence","4826","Gladys Pierre","Sophomore","New York","New York","Chapin School",,"6-1","Forward","15","https://gogryphons.com/sports/womens-basketball/roster/gladys-pierre/4826","2024-25","NY","Skyline","III",6,1,73,"FORWARD",,"FORWARD","Sophomore",0,"Chapin School","NEW YORK, NY","NY","USA",
30163,"Sarah Lawrence","4831","Gabby Hudson","Junior","Atlanta","Georgia","Pace Academy","Oglethorpe","5-7","Guard","2","https://gogryphons.com/sports/womens-basketball/roster/gabby-hudson/4831","2024-25","NY","Skyline","III",5,7,67,"GUARD",,"GUARD","Junior",0,"Pace Academy","ATLANTA, GA","GA","USA","Oglethorpe"
30163,"Sarah Lawrence","4833","Emrie Pedraza","First-year","Miami","Florida","Doral Academy",,"5-7","Guard/Forward","22","https://gogryphons.com/sports/womens-basketball/roster/emrie-pedraza/4833","2024-25","NY","Skyline","III",5,7,67,"GUARD","FORWARD","GUARD/FORWARD","Freshman",0,"Doral Academy","MIAMI, FL","FL","USA",
30163,"Sarah Lawrence","4821","Grace Carter","Junior","Washington","District of Columbia","Basis DC High School",,"5-6","Guard","3","https://gogryphons.com/sports/womens-basketball/roster/grace-carter/4821","2024-25","NY","Skyline","III",5,6,66,"GUARD",,"GUARD","Junior",0,"Basis DC High School","WASHINGTON, DC","DC","USA",
30163,"Sarah Lawrence","4827","Christina Reilly","Graduate","Bronx","New York","Msgr. Scanlan High School",,"6-2","Forward","32","https://gogryphons.com/sports/womens-basketball/roster/christina-reilly/4827","2024-25","NY","Skyline","III",6,2,74,"FORWARD",,"FORWARD","Graduate Student",0,"Msgr. Scanlan High School","BRONX, NY","NY","USA",
30163,"Sarah Lawrence","4823","Kaila Dorch","Junior","Bronx","New York","North Rockland",,"6-0","Center","35","https://gogryphons.com/sports/womens-basketball/roster/kaila-dorch/4823","2024-25","NY","Skyline","III",6,0,72,"CENTER",,"CENTER","Junior",0,"North Rockland","BRONX, NY","NY","USA",
30163,"Sarah Lawrence","4832","Kendall Stephens","First-year","Moody","Alabama","Moody",,"5-7","Forward","40","https://gogryphons.com/sports/womens-basketball/roster/kendall-stephens/4832","2024-25","NY","Skyline","III",5,7,67,"FORWARD",,"FORWARD","Freshman",0,"Moody","MOODY, AL","AL","USA",
30163,"Sarah Lawrence","4824","Josie Kent","Sophomore","New York","New York","Columbia Secondary School",,"5-5","Guard","5","https://gogryphons.com/sports/womens-basketball/roster/josie-kent/4824","2024-25","NY","Skyline","III",5,5,65,"GUARD",,"GUARD","Sophomore",0,"Columbia Secondary School","NEW YORK, NY","NY","USA",
30164,"Southern Va.","7976","Camilla Norton","Senior","Gilbert","Arizona","Casteel",,,"G","0","https://knightathletics.com/sports/womens-basketball/roster/camilla-norton/7976","2024-25","VA","USA South","III",,,,"GUARD",,"GUARD","Senior",0,"Casteel","GILBERT, AZ","AZ","USA",
30164,"Southern Va.","7984","Maria Savvun","Junior","Cary","North Carolina","Green Level",,,"PG","1","https://knightathletics.com/sports/womens-basketball/roster/maria-savvun/7984","2024-25","VA","USA South","III",,,,"GUARD",,"GUARD","Junior",0,"Green Level","CARY, NC","NC","USA",
30164,"Southern Va.","7977","Hailey Paige","Senior","Stephens City","Virginia","Millbrook",,,"F","10","https://knightathletics.com/sports/womens-basketball/roster/hailey-paige/7977","2024-25","VA","USA South","III",,,,"FORWARD",,"FORWARD","Senior",0,"Millbrook","STEPHENS CITY, VA","VA","USA",
30164,"Southern Va.","8005","Abigail Snyder","Junior","Rocky Ford","Colorado","Rocky Ford",,,"G","11","https://knightathletics.com/sports/womens-basketball/roster/abigail-snyder/8005","2024-25","VA","USA South","III",,,,"GUARD",,"GUARD","Junior",0,"Rocky Ford","ROCKY FORD, CO","CO","USA",
30164,"Southern Va.","7981","Emma Openshaw","Freshman","Provo","Utah","Timpview",,,"SG","12","https://knightathletics.com/sports/womens-basketball/roster/emma-openshaw/7981","2024-25","VA","USA South","III",,,,"GUARD",,"GUARD","Freshman",0,"Timpview","PROVO, UT","UT","USA",
30164,"Southern Va.","7987","Asia Canty","Junior","Sanford","Colorado","Sanford",,,"G","14","https://knightathletics.com/sports/womens-basketball/roster/asia-canty/7987","2024-25","VA","USA South","III",,,,"GUARD",,"GUARD","Junior",0,"Sanford","SANFORD, CO","CO","USA",
30164,"Southern Va.","7983","Makayla Patterson","Junior","Kaysville","Utah","Davis",,,"F","2","https://knightathletics.com/sports/womens-basketball/roster/makayla-patterson/7983","2024-25","VA","USA South","III",,,,"FORWARD",,"FORWARD","Junior",0,"Davis","KAYSVILLE, UT","UT","USA",
30164,"Southern Va.","7982","Saydee Allred","Junior","Pima","Arizona","Pima",,,"SG","22","https://knightathletics.com/sports/womens-basketball/roster/saydee-allred/7982","2024-25","VA","USA South","III",,,,"GUARD",,"GUARD","Junior",0,"Pima","PIMA, AZ","AZ","USA",
30164,"Southern Va.","7986","Maya Foster","Freshman","Knightdale","North Carolina","St. David's",,,"SF","23","https://knightathletics.com/sports/womens-basketball/roster/maya-foster/7986","2024-25","VA","USA South","III",,,,"FORWARD",,"FORWARD","Freshman",0,"St. David's","KNIGHTDALE, NC","NC","USA",
30164,"Southern Va.","7979","Jocelyn Stewart","Junior","Okotoks","Alberta Canada","Oilfields",,,"F","24","https://knightathletics.com/sports/womens-basketball/roster/jocelyn-stewart/7979","2024-25","VA","USA South","III",,,,"FORWARD",,"FORWARD","Junior",0,"Oilfields","OKOTOKS, ALBERTA CANADA",,"CANADA",
30164,"Southern Va.","7980","Alyssa Weiland","Senior","Longmont","Colorado","Skyline",,,"G","25","https://knightathletics.com/sports/womens-basketball/roster/alyssa-weiland/7980","2024-25","VA","USA South","III",,,,"GUARD",,"GUARD","Senior",0,"Skyline","LONGMONT, CO","CO","USA",
30164,"Southern Va.","7985","Taylor Hoopes","Senior","Eagle Mountian","Utah","Cedar Valley",,,"G","3","https://knightathletics.com/sports/womens-basketball/roster/taylor-hoopes/7985","2024-25","VA","USA South","III",,,,"GUARD",,"GUARD","Senior",0,"Cedar Valley","EAGLE MOUNTIAN, UT","UT","USA",
30164,"Southern Va.","7975","Ruth Kempler","Junior","Santa Clarita","California","Saugus",,,"C","30","https://knightathletics.com/sports/womens-basketball/roster/ruth-kempler/7975","2024-25","VA","USA South","III",,,,"CENTER",,"CENTER","Junior",0,"Saugus","SANTA CLARITA, CA","CA","USA",
30164,"Southern Va.","7974","Aysia Foster","Junior","Knightdale","North Carolina","Saint David's",,,"F","32","https://knightathletics.com/sports/womens-basketball/roster/aysia-foster/7974","2024-25","VA","USA South","III",,,,"FORWARD",,"FORWARD","Junior",0,"Saint David's","KNIGHTDALE, NC","NC","USA",
30164,"Southern Va.","7978","Madisen Staples","Senior","Hurricane","Utah","Hurricane",,,"G","33","https://knightathletics.com/sports/womens-basketball/roster/madisen-staples/7978","2024-25","VA","USA South","III",,,,"GUARD",,"GUARD","Senior",0,"Hurricane","HURRICANE, UT","UT","USA",
30164,"Southern Va.","8006","Addison Newman","Senior","Cedar City","Utah","Canyon View",,,"G","4","https://knightathletics.com/sports/womens-basketball/roster/addison-newman/8006","2024-25","VA","USA South","III",,,,"GUARD",,"GUARD","Senior",0,"Canyon View","CEDAR CITY, UT","UT","USA",
30165,"SUNY Canton","6779","Natalie Bartle","Senior","Negaunee","Michigan","Negaunee",,"5'6""","Guard","0","https://www.rooathletics.com/sports/womens-basketball/roster/natalie-bartle/6779","2024-25","NY","North Atlantic","III",5,6,66,"GUARD",,"GUARD","Senior",0,"Negaunee","NEGAUNEE, MI","MI","USA",
30165,"SUNY Canton","6776","Emma Perez","Sophomore","Austin","Texas","Akins",,"5'5""","Guard","1","https://www.rooathletics.com/sports/womens-basketball/roster/emma-perez/6776","2024-25","NY","North Atlantic","III",5,5,65,"GUARD",,"GUARD","Sophomore",0,"Akins","AUSTIN, TX","TX","USA",
30165,"SUNY Canton","6823","Abby Hart","Junior","Edwards","New York","Edwards-Knox CS","North Country Community College","5'5""","Guard","11","https://www.rooathletics.com/sports/womens-basketball/roster/abby-hart/6823","2024-25","NY","North Atlantic","III",5,5,65,"GUARD",,"GUARD","Junior",0,"Edwards-Knox CS","EDWARDS, NY","NY","USA","North Country Community College"
30165,"SUNY Canton","6778","Shannyn St. Andrews","Senior","Norwood","New York","Norwood-Norfolk",,"5'11""","Forward","15","https://www.rooathletics.com/sports/womens-basketball/roster/shannyn-st-andrews/6778","2024-25","NY","North Atlantic","III",5,11,71,"FORWARD",,"FORWARD","Senior",0,"Norwood-Norfolk","NORWOOD, NY","NY","USA",
30165,"SUNY Canton","6780","Sierra Pabo","Freshman","San Jose","California","Santa Teresa",,"5'3""","Guard","2","https://www.rooathletics.com/sports/womens-basketball/roster/sierra-pabo/6780","2024-25","NY","North Atlantic","III",5,3,63,"GUARD",,"GUARD","Freshman",0,"Santa Teresa","SAN JOSE, CA","CA","USA",
30165,"SUNY Canton","6774","Samantha Dayter","Senior","Cohoes","New York","Cohoes",,"5'9""","Guard","20","https://www.rooathletics.com/sports/womens-basketball/roster/samantha-dayter/6774","2024-25","NY","North Atlantic","III",5,9,69,"GUARD",,"GUARD","Senior",0,"Cohoes","COHOES, NY","NY","USA",
30165,"SUNY Canton","6772","Kennady Allen","Junior","Witherbee","New York","Moriah",,"5'11""","Forward","21","https://www.rooathletics.com/sports/womens-basketball/roster/kennady-allen/6772","2024-25","NY","North Atlantic","III",5,11,71,"FORWARD",,"FORWARD","Junior",0,"Moriah","WITHERBEE, NY","NY","USA",
30165,"SUNY Canton","6784","Abigail Rice","Freshman","Silver Creek","New York","Silver Creek",,"5'11""","Forward","23","https://www.rooathletics.com/sports/womens-basketball/roster/abigail-rice/6784","2024-25","NY","North Atlantic","III",5,11,71,"FORWARD",,"FORWARD","Freshman",0,"Silver Creek","SILVER CREEK, NY","NY","USA",
30165,"SUNY Canton","6785","Sadey Sprabary","Freshman","Hammond","New York","Hammond",,"5'11""","Forward","25","https://www.rooathletics.com/sports/womens-basketball/roster/sadey-sprabary/6785","2024-25","NY","North Atlantic","III",5,11,71,"FORWARD",,"FORWARD","Freshman",0,"Hammond","HAMMOND, NY","NY","USA",
30165,"SUNY Canton","6781","Grace Plumley","Freshman","Waddington","New York","Madrid-Waddington",,"5'3""","Guard","3","https://www.rooathletics.com/sports/womens-basketball/roster/grace-plumley/6781","2024-25","NY","North Atlantic","III",5,3,63,"GUARD",,"GUARD","Freshman",0,"Madrid-Waddington","WADDINGTON, NY","NY","USA",
30165,"SUNY Canton","6775","Marijke Kroon","Sophomore","Van Hornsville","New York","Cherry Valley Springfield",,"6'2""","Center","30","https://www.rooathletics.com/sports/womens-basketball/roster/marijke-kroon/6775","2024-25","NY","North Atlantic","III",6,2,74,"CENTER",,"CENTER","Sophomore",0,"Cherry Valley Springfield","VAN HORNSVILLE, NY","NY","USA",
30165,"SUNY Canton","6773","Hope Aniceto","Sophomore","Bolingbrook","Illinois","Naperville North",,"5'3""","Guard","33","https://www.rooathletics.com/sports/womens-basketball/roster/hope-aniceto/6773","2024-25","NY","North Atlantic","III",5,3,63,"GUARD",,"GUARD","Sophomore",0,"Naperville North","BOLINGBROOK, IL","IL","USA",
30165,"SUNY Canton","6782","Torie Moore","Junior","Harrisville","New York","Harrisville Central HS","Jefferson Community College","5'8""","Guard","4","https://www.rooathletics.com/sports/womens-basketball/roster/torie-moore/6782","2024-25","NY","North Atlantic","III",5,8,68,"GUARD",,"GUARD","Junior",0,"Harrisville Central HS","HARRISVILLE, NY","NY","USA","Jefferson Community College"
30165,"SUNY Canton","6824","Rae Sansone","Senior","Buffalo","New York","Amherst",,"6'0""","Center","42","https://www.rooathletics.com/sports/womens-basketball/roster/rae-sansone/6824","2024-25","NY","North Atlantic","III",6,0,72,"CENTER",,"CENTER","Senior",0,"Amherst","BUFFALO, NY","NY","USA",
30165,"SUNY Canton","6783","Bella Gilmore","Freshman","Ellenburg Center","New York","Northern Adirondack",,"5'10""","Forward","5","https://www.rooathletics.com/sports/womens-basketball/roster/bella-gilmore/6783","2024-25","NY","North Atlantic","III",5,10,70,"FORWARD",,"FORWARD","Freshman",0,"Northern Adirondack","ELLENBURG CENTER, NY","NY","USA",
30165,"SUNY Canton","6777","Jayda Pina","Junior","Tucson","Arizona","Marana",,"6'2""","Center","50","https://www.rooathletics.com/sports/womens-basketball/roster/jayda-pina/6777","2024-25","NY","North Atlantic","III",6,2,74,"CENTER",,"CENTER","Junior",0,"Marana","TUCSON, AZ","AZ","USA",
30166,"Valley Forge","3452","Telia Robinson","Sr.","Stuttguard","Germany","Christ Chapel Academy",,,"F","11","https://uvfpatriots.com/sports/womens-basketball/roster/telia-robinson/3452","2024-25","PA","CSAC","III",,,,"FORWARD",,"FORWARD","Senior",0,"Christ Chapel Academy","STUTTGUARD, GERMANY",,"GERMANY",
